customer_id,name,surname,gender,birthdate,transaction_amount,date,merchant_name,category,year,month,day_name,age
471003,Phillip,Lynch,F,1988-10-23,54.85,2023-10-08,Dalton-James,Clothing,2023,October,Sunday,34
146569,Denise,Miranda,F,1950-11-02,19.14,2023-03-08,Wilson Plc,Restaurant,2023,March,Wednesday,72
381902,Angel,Adams,F,1965-10-29,110.58,2023-04-04,Baxter Group,Market,2023,April,Tuesday,57
880463,Julie,Nunez,F,1998-10-21,261.61,2023-09-15,Jordan Plc,Clothing,2023,September,Friday,24
752601,James,Brown,F,1950-11-02,48.24,2023-01-24,"Brooks, Rogers And Johnston",Clothing,2023,January,Tuesday,72
950435,Mandy,Phillips,M,1979-10-26,195.86,2023-08-23,"Sanders, Armstrong And Davis",Clothing,2023,August,Wednesday,43
686242,Andrea,Salazar,F,1969-10-28,129.15,2023-08-16,"Gonzales, White And Cooper",Cosmetic,2023,August,Wednesday,53
142436,Amanda,Hampton,M,1958-10-31,2480.42,2023-01-04,"Freeman, Ray And Floyd",Travel,2023,January,Wednesday,64
182835,Kyle,Berry,F,1994-10-22,2644.04,2023-01-19,Hoover-Ramos,Travel,2023,January,Thursday,28
15720,Jeffrey,Brooks,M,1998-10-21,2870.48,2023-06-29,Reyes-Cameron,Travel,2023,June,Thursday,24
808331,Joseph,Harris,F,1992-10-22,48.36,2023-07-27,Rojas And Sons,Restaurant,2023,July,Thursday,30
75115,John,Thompson,M,1987-10-24,73.93,2023-08-25,Mooney And Sons,Cosmetic,2023,August,Friday,35
666838,Jodi,Lee,F,1978-10-26,29.94,2023-04-16,"Brennan, Hunter And Hamilton",Cosmetic,2023,April,Sunday,44
209084,Ryan,Hudson,F,1949-11-02,2608.69,2023-05-09,"Moore, Morgan And Carter",Travel,2023,May,Tuesday,73
391641,Richard,Lee,F,1951-11-02,77.45,2023-05-19,Edwards And Sons,Restaurant,2023,May,Friday,71
491687,Scott,Barron,F,1966-10-29,31.73,2023-09-16,"Dyer, Carroll And Oconnor",Cosmetic,2023,September,Saturday,56
770618,Travis,Mccullough,M,1999-10-21,242.55,2023-08-11,Ryan Llc,Clothing,2023,August,Friday,23
972450,Dawn,Morgan,F,1983-10-25,236.73,2023-02-02,Brock-Hodge,Market,2023,February,Thursday,39
583713,Amber,Hayden,Unknown,1956-10-31,83.99,2023-08-30,Thomas-Cortez,Market,2023,August,Wednesday,66
462433,Kristina,Jackson,F,1978-10-26,265.35,2023-05-13,Haynes-Pollard,Clothing,2023,May,Saturday,44
346331,Gina,Torres,F,1999-10-21,967.02,2023-08-04,Olson-Barnes,Electronics,2023,August,Friday,23
66849,Stephen,Miller,F,1996-10-21,1541.48,2023-03-09,Davis Llc,Travel,2023,March,Thursday,26
460398,Victoria,Larson,M,1967-10-29,2302.48,2023-08-12,Jones Plc,Travel,2023,August,Saturday,55
959905,Jennifer,Crawford,F,1974-10-27,72.01,2023-09-30,Shaffer-Jordan,Cosmetic,2023,September,Saturday,48
808468,Cesar,Brown,F,1997-10-21,157.84,2023-01-14,"Wong, Cooper And Sanchez",Cosmetic,2023,January,Saturday,25
777193,Melissa,Gibbs,F,1981-10-25,68.14,2023-08-19,"Murphy, Mendez And Craig",Restaurant,2023,August,Saturday,41
99245,Jermaine,Hale,Unknown,1997-10-21,53.91,2023-01-04,Allen-Parker,Cosmetic,2023,January,Wednesday,25
759798,Lisa,Walls,Unknown,1950-11-02,52.13,2023-02-14,Thompson-Davis,Market,2023,February,Tuesday,72
108387,Danielle,Harvey,F,1986-10-24,185.55,2023-08-26,Young Group,Cosmetic,2023,August,Saturday,36
358540,Richard,Evans,F,1967-10-29,26.3,2023-05-03,Hill-Moore,Cosmetic,2023,May,Wednesday,55
197413,Jason,Paul,M,1956-10-31,169.33,2023-01-31,Neal Inc,Cosmetic,2023,January,Tuesday,66
988231,Elizabeth,Gross,F,1968-10-28,112.42,2023-09-23,Smith-Hunt,Cosmetic,2023,September,Saturday,54
340131,Susan,Stephens,Unknown,1973-10-27,2234.2,2023-04-28,Marquez-West,Travel,2023,April,Friday,49
391773,Howard,Montoya,F,1957-10-31,403.75,2023-02-01,Turner And Sons,Electronics,2023,February,Wednesday,65
169772,Dustin,Fletcher,M,2002-10-20,129.61,2023-09-18,Trujillo Group,Electronics,2023,September,Monday,20
588489,Kimberly,Johnston,F,1971-10-28,291.38,2023-10-03,Figueroa And Sons,Clothing,2023,October,Tuesday,51
374630,Samantha,Johnson,M,1955-11-01,60.25,2023-02-07,Rivas Inc,Market,2023,February,Tuesday,67
800350,Omar,Ortiz,F,1959-10-31,160.27,2023-06-08,Jones-Johnson,Electronics,2023,June,Thursday,63
672369,Molly,Oconnell,F,1973-10-27,367.39,2023-07-28,Olson And Sons,Market,2023,July,Friday,49
31292,Jill,Hughes,M,1981-10-25,54.24,2023-03-25,Bailey Llc,Market,2023,March,Saturday,41
942272,George,Petersen,F,1975-10-27,65.78,2023-02-23,Atkinson Llc,Cosmetic,2023,February,Thursday,47
990597,Jack,Larson,M,1992-10-22,929.71,2023-01-30,"Nelson, Murray And Howell",Electronics,2023,January,Monday,30
644230,Douglas,Wu,F,1982-10-25,510.91,2023-06-06,"Johnson, Salazar And Lee",Travel,2023,June,Tuesday,40
885744,Alyssa,Bishop,F,1983-10-25,158.35,2023-05-04,"Townsend, Peterson And Callahan",Market,2023,May,Thursday,39
737770,Gregory,Hood,F,1964-10-29,337.17,2023-03-12,"Grimes, Anderson And Stewart",Travel,2023,March,Sunday,58
283816,Victor,Garcia,M,1950-11-02,72.08,2023-02-24,"Holden, Black And Bailey",Cosmetic,2023,February,Friday,72
960612,Angela,Ramsey,F,1970-10-28,862.34,2023-10-12,Decker-Callahan,Electronics,2023,October,Thursday,52
644720,Sherri,Edwards,F,1971-10-28,105.42,2023-08-13,"Bates, Ford And Tate",Electronics,2023,August,Sunday,51
893801,Tracy,Spencer,F,1958-10-31,49.17,2023-02-15,"Daniels, Fox And Stephens",Restaurant,2023,February,Wednesday,64
446758,Charles,Wood,M,1972-10-27,1833.69,2023-04-13,"Bird, Smith And Daniels",Travel,2023,April,Thursday,50
357851,Lisa,Schaefer,F,1960-10-30,32.5,2023-08-01,Colon-Fox,Clothing,2023,August,Tuesday,62
165835,Eugene,Smith,M,1984-10-24,21.32,2023-04-04,Mercado-Baker,Restaurant,2023,April,Tuesday,38
48464,George,Baker,M,1954-11-01,56.29,2023-08-03,Sims-Williams,Restaurant,2023,August,Thursday,68
135870,Keith,Brady,Unknown,1985-10-24,189.43,2023-09-18,Pierce Inc,Cosmetic,2023,September,Monday,37
557249,Melissa,Sanchez,M,1958-10-31,59.18,2023-10-06,"Ellis, Velasquez And Collins",Cosmetic,2023,October,Friday,64
366538,Steven,Smith,M,1987-10-24,174.91,2023-02-06,Flores Ltd,Cosmetic,2023,February,Monday,35
244924,Emily,Mcgee,F,1984-10-24,19.51,2023-06-01,"Kim, Chang And Hall",Restaurant,2023,June,Thursday,38
245498,Albert,Ortiz,F,1975-10-27,348.0,2023-02-07,Sparks Group,Market,2023,February,Tuesday,47
718887,Joshua,Daniels,F,2002-10-20,34.26,2023-02-03,Olson And Sons,Restaurant,2023,February,Friday,20
210752,Joshua,Simpson,F,1966-10-29,153.65,2023-09-10,Russell Group,Clothing,2023,September,Sunday,56
147863,Heather,Sims,M,1994-10-22,848.9,2023-02-12,Santiago Ltd,Electronics,2023,February,Sunday,28
859282,Scott,Berry,M,1990-10-23,1933.83,2023-04-15,Spencer-Wood,Travel,2023,April,Saturday,32
379623,Manuel,Kelly,F,1984-10-24,106.39,2023-10-12,"Wagner, Acosta And Smith",Market,2023,October,Thursday,38
781902,William,Park,M,1963-10-30,140.14,2023-05-02,Graham-Bell,Market,2023,May,Tuesday,59
516861,Anthony,Ortiz,F,1948-11-02,2071.52,2023-09-14,"Vega, Solis And Delgado",Travel,2023,September,Thursday,74
479261,Timothy,Mitchell,F,1996-10-21,1089.88,2023-04-13,"Ray, Williams And Kelly",Travel,2023,April,Thursday,26
591577,Monica,Lynch,F,1960-10-30,232.86,2023-01-16,Clayton-Gregory,Market,2023,January,Monday,62
429250,Amy,Mcconnell,M,1997-10-21,671.82,2023-07-26,Hahn And Sons,Electronics,2023,July,Wednesday,25
244592,Jennifer,Rodriguez,F,1997-10-21,112.88,2023-02-27,Berry-Smith,Cosmetic,2023,February,Monday,25
393797,Roberta,Martinez,F,1965-10-29,54.81,2023-07-18,Hoffman-Parker,Clothing,2023,July,Tuesday,57
424009,Michaela,Romero,F,1978-10-26,2491.76,2023-04-25,Baker-Johnson,Travel,2023,April,Tuesday,44
955581,Robert,Hammond,M,1986-10-24,77.72,2023-03-05,Burns And Sons,Restaurant,2023,March,Sunday,36
654405,Andrew,Alvarez,F,1953-11-01,701.77,2023-07-02,Moore Inc,Travel,2023,July,Sunday,69
370439,Victoria,Lyons,F,1998-10-21,96.6,2023-09-04,Carr-Moore,Restaurant,2023,September,Monday,24
611008,Cheryl,Wilson,M,1974-10-27,44.04,2023-05-14,"Hill, Kelly And Rice",Restaurant,2023,May,Sunday,48
761545,Richard,Murphy,F,1984-10-24,28.59,2023-05-11,"Hunter, Osborne And Hughes",Restaurant,2023,May,Thursday,38
638965,Jeremy,King,M,1954-11-01,21.52,2023-05-29,"Mitchell, Anderson And Stewart",Cosmetic,2023,May,Monday,68
150987,Julie,Bates,M,1961-10-30,469.54,2023-05-19,Coleman-Hernandez,Market,2023,May,Friday,61
25731,Jeff,Valencia,M,2001-10-20,580.83,2023-02-15,"Ellis, Compton And Reynolds",Electronics,2023,February,Wednesday,21
304276,Krystal,Manning,Unknown,1994-10-22,118.87,2023-05-05,Key-Hoffman,Cosmetic,2023,May,Friday,28
190533,Eric,Mcintyre,F,1953-11-01,628.1,2023-05-15,"Melton, Wagner And Wagner",Electronics,2023,May,Monday,69
454417,Tony,Phillips,F,1993-10-22,672.53,2023-04-11,Walker Plc,Electronics,2023,April,Tuesday,29
795472,Rachel,Brown,M,1968-10-28,1588.52,2023-05-22,Mccarthy Llc,Travel,2023,May,Monday,54
245171,Mark,Snow,F,1974-10-27,189.15,2023-08-10,"Barber, Haas And Harris",Clothing,2023,August,Thursday,48
49493,Andrew,Leblanc,F,1955-11-01,183.97,2023-05-27,Garrett And Sons,Clothing,2023,May,Saturday,67
906122,Eric,Torres,M,1965-10-29,979.14,2023-07-12,Garcia Llc,Travel,2023,July,Wednesday,57
120946,Christina,Edwards,F,1950-11-02,2766.29,2023-04-10,"Rich, Pratt And Oliver",Travel,2023,April,Monday,72
636746,Jeremy,Parker,M,1968-10-28,184.17,2023-06-06,Moore-Soto,Electronics,2023,June,Tuesday,54
293854,Tracie,Rodriguez,F,1981-10-25,34.66,2023-01-10,Lewis And Sons,Clothing,2023,January,Tuesday,41
184733,Calvin,Harrison,F,1953-11-01,40.76,2023-06-19,Patterson Plc,Cosmetic,2023,June,Monday,69
501661,Nicholas,Adams,M,2002-10-20,187.31,2023-07-12,Smith And Sons,Clothing,2023,July,Wednesday,20
764962,Jose,Robinson,F,1998-10-21,24.0,2023-04-21,Thomas-Fox,Restaurant,2023,April,Friday,24
219057,Kelly,Hill,F,1962-10-30,67.61,2023-08-22,Lee Llc,Cosmetic,2023,August,Tuesday,60
422080,Michelle,Blevins,M,1974-10-27,159.69,2023-04-17,"Hughes, Rose And Reyes",Clothing,2023,April,Monday,48
662333,Brian,Ward,F,1956-10-31,43.12,2023-01-26,Newman Llc,Clothing,2023,January,Thursday,66
493772,Ruben,Blake,M,1971-10-28,1220.78,2023-06-15,"Harrison, Johnson And Snyder",Travel,2023,June,Thursday,51
544815,Nathaniel,Ellis,F,1953-11-01,405.98,2023-03-07,Smith Llc,Market,2023,March,Tuesday,69
501022,Micheal,Johnson,F,1960-10-30,1112.29,2023-04-25,Huang And Sons,Travel,2023,April,Tuesday,62
424394,Crystal,Ellison,M,1966-10-29,40.3,2023-08-01,Silva-Coffey,Restaurant,2023,August,Tuesday,56
349002,Matthew,Evans,M,1999-10-21,23.43,2023-05-15,Brown-Decker,Restaurant,2023,May,Monday,23
91248,Meghan,Escobar,M,1998-10-21,1267.34,2023-04-21,"Ramsey, Smith And Fletcher",Travel,2023,April,Friday,24
467707,Carlos,Gray,M,1992-10-22,197.51,2023-08-23,"Olsen, Kane And Houston",Clothing,2023,August,Wednesday,30
407185,Brittany,Blankenship,F,1990-10-23,51.2,2023-09-29,"Walker, Williams And Parker",Clothing,2023,September,Friday,32
964191,Michael,Dean,M,2003-10-20,24.29,2023-03-12,"Kim, Wright And Gallagher",Restaurant,2023,March,Sunday,19
236806,John,May,M,1976-10-26,76.98,2023-09-05,Cox-Rodriguez,Cosmetic,2023,September,Tuesday,46
98822,Kristi,Marquez,M,1972-10-27,15.15,2023-06-20,Thomas-Reynolds,Restaurant,2023,June,Tuesday,50
344437,Lori,Williams,F,2004-10-19,610.29,2023-10-07,"Brown, Hart And Dyer",Travel,2023,October,Saturday,18
561894,Lisa,Roman,Unknown,1961-10-30,141.13,2023-02-26,Bartlett-Patrick,Market,2023,February,Sunday,61
608084,Troy,Mejia,F,1996-10-21,295.43,2023-07-07,"Brown, Gross And Mendez",Clothing,2023,July,Friday,26
744477,Nicole,Hamilton,F,1967-10-29,197.44,2023-10-05,Salazar Ltd,Clothing,2023,October,Thursday,55
878970,Mike,Warren,F,1953-11-01,125.92,2023-08-21,Anderson Ltd,Cosmetic,2023,August,Monday,69
401363,Michael,Hodge,F,1986-10-24,1554.49,2023-01-27,Short Llc,Travel,2023,January,Friday,36
643844,Richard,Thompson,F,1965-10-29,66.87,2023-06-24,Smith-Mitchell,Cosmetic,2023,June,Saturday,57
170707,Ashley,Stephens,F,1959-10-31,90.91,2023-08-29,"Fox, Oliver And Martin",Restaurant,2023,August,Tuesday,63
742654,Eduardo,Munoz,M,1956-10-31,346.92,2023-02-21,Bowman And Sons,Market,2023,February,Tuesday,66
362642,Kevin,Edwards,F,1951-11-02,45.29,2023-03-11,Stewart-Davis,Restaurant,2023,March,Saturday,71
747186,Eric,Ball,M,1993-10-22,55.54,2023-05-27,"Carlson, Ross And Jones",Cosmetic,2023,May,Saturday,29
634522,Pamela,Brown,F,1974-10-27,460.52,2023-08-21,Howard-Le,Travel,2023,August,Monday,48
977467,Crystal,Russell,F,1955-11-01,726.84,2023-05-17,Moore-Herring,Electronics,2023,May,Wednesday,67
847358,Kelly,Simpson,F,1989-10-23,2886.88,2023-07-21,Rojas Plc,Travel,2023,July,Friday,33
590731,Robert,Carter,F,1949-11-02,331.35,2023-09-15,"Gould, White And Lambert",Electronics,2023,September,Friday,73
950591,Mary,Kline,M,1982-10-25,38.9,2023-06-05,Maldonado-Brown,Cosmetic,2023,June,Monday,40
954269,Christian,Wood,F,1961-10-30,59.74,2023-05-29,"Young, Carroll And King",Clothing,2023,May,Monday,61
342151,Jessica,Santos,F,1961-10-30,189.14,2023-08-10,"Mitchell, Jones And Byrd",Cosmetic,2023,August,Thursday,61
280872,Christina,Brooks,M,1948-11-02,122.17,2023-09-13,Hodges Plc,Clothing,2023,September,Wednesday,74
631206,Judith,Taylor,M,1963-10-30,712.81,2023-06-19,Richardson Plc,Electronics,2023,June,Monday,59
160592,Micheal,Kidd,M,1984-10-24,128.28,2023-03-02,Johnson-Guerra,Clothing,2023,March,Thursday,38
544213,James,Lopez,M,1949-11-02,109.71,2023-04-04,Gentry Group,Cosmetic,2023,April,Tuesday,73
47162,Sean,Bray,F,1981-10-25,1359.61,2023-05-02,Garcia-Davis,Travel,2023,May,Tuesday,41
523449,Jose,Page,M,1980-10-25,146.36,2023-03-30,White-Carpenter,Cosmetic,2023,March,Thursday,42
333323,Andrea,White,F,1967-10-29,294.7,2023-01-02,Rivera-White,Clothing,2023,January,Monday,55
709085,Sandra,Bennett,M,1996-10-21,830.56,2023-02-27,"Chase, Harris And Snyder",Travel,2023,February,Monday,26
61562,Debbie,Evans,M,1972-10-27,216.52,2023-07-20,Morgan-Morales,Market,2023,July,Thursday,50
460942,Jenny,Powers,M,2000-10-20,32.55,2023-01-07,Salazar-Parsons,Restaurant,2023,January,Saturday,22
682655,Jacob,Ford,M,1982-10-25,312.77,2023-06-29,"Nguyen, Vaughan And Alvarez",Market,2023,June,Thursday,40
720972,Lynn,Ford,M,1992-10-22,1408.54,2023-01-31,"Dunn, Parker And Herrera",Travel,2023,January,Tuesday,30
929633,Elizabeth,Sandoval,F,1984-10-24,118.98,2023-02-07,"Brown, Glenn And Lewis",Cosmetic,2023,February,Tuesday,38
294060,Laura,White,Unknown,2003-10-20,53.37,2023-08-10,"Thompson, Henry And Francis",Clothing,2023,August,Thursday,19
563851,Mark,Bailey,M,1983-10-25,89.1,2023-06-29,Miller Plc,Electronics,2023,June,Thursday,39
799149,Tina,Kelley,M,1952-11-01,147.14,2023-04-05,Smith-Patton,Clothing,2023,April,Wednesday,70
722835,Stephanie,Arellano,F,1953-11-01,250.07,2023-09-03,Henderson Plc,Market,2023,September,Sunday,69
890090,Jessica,Foster,F,1996-10-21,662.27,2023-04-23,Brandt-Wong,Electronics,2023,April,Sunday,26
393405,George,Foster,F,2000-10-20,2758.85,2023-04-10,Keller Plc,Travel,2023,April,Monday,22
64595,Kimberly,Castro,F,1998-10-21,287.23,2023-08-10,"Morris, Obrien And Hunter",Market,2023,August,Thursday,24
735414,Toni,Green,M,1956-10-31,349.77,2023-05-21,"Lopez, Moore And Jones",Market,2023,May,Sunday,66
572657,Sheri,Martinez,Unknown,1973-10-27,416.77,2023-03-05,Rivera Plc,Market,2023,March,Sunday,49
963455,Alvin,Chen,M,1954-11-01,764.31,2023-09-22,Trujillo Inc,Electronics,2023,September,Friday,68
357786,Kelly,Roberson,M,1988-10-23,403.96,2023-05-21,Kane Llc,Electronics,2023,May,Sunday,34
418398,Samantha,Wheeler,M,1965-10-29,46.14,2023-08-21,Martin-Pierce,Restaurant,2023,August,Monday,57
472624,Rodney,Brown,M,1966-10-29,107.14,2023-04-13,"Norman, Fuller And Nicholson",Market,2023,April,Thursday,56
833319,Nathaniel,Hopkins,F,2000-10-20,71.95,2023-08-17,"Whitney, Evans And Reeves",Restaurant,2023,August,Thursday,22
598023,Frances,Leach,M,1966-10-29,456.47,2023-06-09,Donaldson-Tate,Electronics,2023,June,Friday,56
357597,Bradley,Sanchez,F,1966-10-29,93.06,2023-02-08,Mejia-Manning,Market,2023,February,Wednesday,56
156124,Ryan,Patrick,F,1997-10-21,36.03,2023-02-11,Banks-Wright,Restaurant,2023,February,Saturday,25
868787,Shawn,Barber,F,1986-10-24,188.93,2023-08-08,"Joseph, Moore And Trujillo",Clothing,2023,August,Tuesday,36
628141,Michael,King,M,1988-10-23,38.69,2023-05-03,"Lawson, Moore And Mccall",Restaurant,2023,May,Wednesday,34
485013,Carol,Brown,F,1999-10-21,276.71,2023-07-22,Richmond Plc,Clothing,2023,July,Saturday,23
914148,Anthony,Morgan,F,1985-10-24,293.9,2023-07-21,"Walker, Zhang And Schmidt",Market,2023,July,Friday,37
605389,Amy,Carter,F,1970-10-28,437.79,2023-02-05,Carlson-Watson,Travel,2023,February,Sunday,52
729628,Tabitha,Rich,F,1993-10-22,22.34,2023-03-20,"Barrett, Rios And Coleman",Market,2023,March,Monday,29
764356,Reginald,Steele,F,1969-10-28,67.23,2023-08-24,Price-Evans,Restaurant,2023,August,Thursday,53
386355,Andrea,Gonzalez,M,1950-11-02,19.24,2023-06-26,King Inc,Restaurant,2023,June,Monday,72
168154,Jenny,Perez,F,1949-11-02,103.86,2023-02-03,Jarvis-Reynolds,Cosmetic,2023,February,Friday,73
917385,Mary,Pearson,M,1956-10-31,842.9,2023-03-31,"Leonard, Smith And Gibson",Electronics,2023,March,Friday,66
381505,Kristin,Boyd,M,1992-10-22,205.23,2023-08-05,Keller Llc,Clothing,2023,August,Saturday,30
779419,Tyler,Taylor,F,1959-10-31,204.05,2023-03-16,Ryan Group,Clothing,2023,March,Thursday,63
392135,Alexander,Pratt,F,1956-10-31,472.15,2023-06-01,"Hancock, Guzman And Patterson",Market,2023,June,Thursday,66
145744,Kevin,Lopez,M,1950-11-02,61.61,2023-07-15,Tapia-Blevins,Restaurant,2023,July,Saturday,72
651282,Angela,Davis,F,1998-10-21,11.93,2023-03-15,Luna-Bryant,Restaurant,2023,March,Wednesday,24
703265,Kelli,Rodriguez,F,1972-10-27,128.41,2023-09-18,Webb-Hall,Cosmetic,2023,September,Monday,50
708261,Shannon,Sandoval,M,1954-11-01,308.98,2023-08-23,"Davis, Garcia And Austin",Market,2023,August,Wednesday,68
299182,David,Gutierrez,M,1992-10-22,144.25,2023-06-06,Johnson Plc,Cosmetic,2023,June,Tuesday,30
923010,Richard,Taylor,M,1971-10-28,245.76,2023-05-01,"Davenport, Watson And Cox",Clothing,2023,May,Monday,51
978688,Sydney,Powers,M,1963-10-30,146.14,2023-03-09,"Watson, Gonzales And Manning",Cosmetic,2023,March,Thursday,59
580543,Andrea,Shaw,Unknown,1962-10-30,250.13,2023-06-08,"Miller, Robinson And Robinson",Market,2023,June,Thursday,60
522926,Brittany,Smith,M,1967-10-29,305.01,2023-06-03,Collins Inc,Electronics,2023,June,Saturday,55
773383,Olivia,Johnson,M,1992-10-22,630.86,2023-10-06,"Rivera, Jones And Vaughn",Electronics,2023,October,Friday,30
333792,Lori,Rush,M,1972-10-27,82.43,2023-06-18,Mills Llc,Cosmetic,2023,June,Sunday,50
697640,Albert,Lawrence,M,1959-10-31,2246.3,2023-10-12,"Castro, Hubbard And Thomas",Travel,2023,October,Thursday,63
989705,Noah,Walker,F,1974-10-27,179.04,2023-02-09,"Knight, Larson And Richard",Market,2023,February,Thursday,48
858004,Tasha,Robinson,Unknown,1996-10-21,240.3,2023-06-27,"Callahan, Hicks And Williams",Clothing,2023,June,Tuesday,26
108059,Jason,Ferguson,M,1988-10-23,30.51,2023-04-28,"Levy, Munoz And Yu",Clothing,2023,April,Friday,34
65056,Thomas,Horton,M,1986-10-24,1326.2,2023-03-30,Grant Plc,Travel,2023,March,Thursday,36
214526,Ryan,Alexander,M,1971-10-28,79.01,2023-03-29,Liu Inc,Clothing,2023,March,Wednesday,51
625413,Lynn,Bowman,F,1951-11-02,1045.45,2023-03-12,"Long, Haynes And Mack",Travel,2023,March,Sunday,71
604337,Kevin,Cobb,F,1991-10-23,145.31,2023-01-22,Allen Group,Cosmetic,2023,January,Sunday,31
956688,Rachel,Blake,F,1992-10-22,52.66,2023-03-02,Medina-Jennings,Clothing,2023,March,Thursday,30
593966,Michelle,Huff,F,1993-10-22,2613.97,2023-02-03,Baldwin Plc,Travel,2023,February,Friday,29
74284,Stephanie,Stafford,M,1987-10-24,1747.7,2023-04-04,"Sanchez, Carter And Burgess",Travel,2023,April,Tuesday,35
576049,John,Garrett,Unknown,1971-10-28,817.22,2023-02-03,Braun Inc,Electronics,2023,February,Friday,51
774561,Pamela,Bradley,M,1955-11-01,392.51,2023-01-20,"Hicks, Jones And Martinez",Market,2023,January,Friday,67
619804,Sarah,Chapman,M,1989-10-23,296.74,2023-07-26,Knapp-Cox,Clothing,2023,July,Wednesday,33
59530,Joel,Mason,Unknown,1994-10-22,888.84,2023-09-24,Cline Ltd,Electronics,2023,September,Sunday,28
441080,Jesse,Matthews,F,1952-11-01,27.4,2023-02-01,Miller Ltd,Cosmetic,2023,February,Wednesday,70
967941,Michael,Garrison,M,1976-10-26,466.11,2023-07-04,"Lamb, Jones And Cole",Electronics,2023,July,Tuesday,46
907141,Lori,Ayers,Unknown,1978-10-26,156.5,2023-08-05,"Peterson, Burgess And Thomas",Market,2023,August,Saturday,44
918715,Joshua,Booth,M,1992-10-22,151.46,2023-10-07,Soto-Benjamin,Cosmetic,2023,October,Saturday,30
831348,Kenneth,Wheeler,F,1983-10-25,1552.23,2023-01-17,Jackson Llc,Travel,2023,January,Tuesday,39
626000,Rebecca,Stuart,M,1952-11-01,64.53,2023-09-14,"Farley, Gallagher And Little",Cosmetic,2023,September,Thursday,70
890265,Wesley,Gamble,M,1969-10-28,264.56,2023-07-10,Park Ltd,Electronics,2023,July,Monday,53
141836,Anthony,Weber,M,1980-10-25,165.63,2023-08-26,Medina-Nguyen,Cosmetic,2023,August,Saturday,42
569376,Lindsey,Bradley,F,1961-10-30,145.08,2023-08-07,"Estrada, Bartlett And Bennett",Clothing,2023,August,Monday,61
311931,Sarah,Brown,Unknown,1965-10-29,204.57,2023-09-13,Johnson Plc,Clothing,2023,September,Wednesday,57
606710,Jeremy,Cline,F,1968-10-28,1082.01,2023-07-30,Collins-Jones,Travel,2023,July,Sunday,54
567958,Tammy,Keller,M,1954-11-01,231.03,2023-07-14,Hines Inc,Electronics,2023,July,Friday,68
5028,Shari,Nunez,M,1958-10-31,18.14,2023-09-14,Bray-Oliver,Restaurant,2023,September,Thursday,64
265541,Anne,Carter,M,1961-10-30,314.17,2023-09-06,"Thomas, Burns And Garcia",Electronics,2023,September,Wednesday,61
920635,Ronald,Bullock,M,1994-10-22,88.76,2023-07-14,"Boyd, Beltran And Snyder",Cosmetic,2023,July,Friday,28
321319,Christy,Dominguez,M,1957-10-31,984.19,2023-05-13,Howard-Henderson,Electronics,2023,May,Saturday,65
624023,Jacob,Rogers,M,1969-10-28,182.49,2023-10-12,"Brown, Rivera And Meyer",Cosmetic,2023,October,Thursday,53
797650,Kayla,Santiago,F,1978-10-26,46.32,2023-04-08,"Bryan, Warren And Castro",Market,2023,April,Saturday,44
291100,Dennis,Hicks,F,1954-11-01,1525.84,2023-10-02,"Harris, Salazar And Moore",Travel,2023,October,Monday,68
214296,Nathan,Foley,Unknown,1993-10-22,341.49,2023-01-10,Martinez-Olson,Market,2023,January,Tuesday,29
917026,Maria,Alexander,F,1969-10-28,150.65,2023-05-25,"Sosa, Foster And Watson",Clothing,2023,May,Thursday,53
745314,Matthew,Ritter,F,1962-10-30,181.52,2023-09-05,Sanchez-Leon,Cosmetic,2023,September,Tuesday,60
179642,Madison,Lane,F,2003-10-20,93.61,2023-08-11,Atkins-Floyd,Market,2023,August,Friday,19
554580,Christy,Day,M,1993-10-22,99.84,2023-04-26,"Bennett, Evans And Taylor",Restaurant,2023,April,Wednesday,29
395627,Tyler,Baker,M,1999-10-21,188.95,2023-06-02,Riley-Walker,Cosmetic,2023,June,Friday,23
278680,George,Allen,M,1997-10-21,47.86,2023-01-19,Campbell Group,Restaurant,2023,January,Thursday,25
521040,Austin,Knight,M,1955-11-01,30.99,2023-09-19,Armstrong Llc,Cosmetic,2023,September,Tuesday,67
106465,Mary,Gutierrez,F,1976-10-26,807.89,2023-06-23,Spencer Plc,Electronics,2023,June,Friday,46
465006,Heather,Jones,M,1993-10-22,411.52,2023-06-18,"Bennett, Ellis And Silva",Market,2023,June,Sunday,29
669191,Mackenzie,Hernandez,M,1956-10-31,1396.88,2023-07-30,"Washington, Cox And Blackburn",Travel,2023,July,Sunday,66
13374,Robert,White,M,1974-10-27,1222.39,2023-03-05,Johnson Llc,Travel,2023,March,Sunday,48
227704,Brian,Moore,F,1995-10-22,719.68,2023-01-28,"Underwood, Snyder And Barber",Travel,2023,January,Saturday,27
146328,Katherine,Singleton,M,1969-10-28,59.8,2023-03-23,Watkins Ltd,Clothing,2023,March,Thursday,53
508907,Melissa,Andrews,F,1960-10-30,910.45,2023-08-01,"Martin, Franklin And Marks",Travel,2023,August,Tuesday,62
641011,Benjamin,Clements,Unknown,1986-10-24,471.04,2023-01-26,Kim Plc,Electronics,2023,January,Thursday,36
663934,Alexandra,Nguyen,M,1973-10-27,2045.56,2023-04-13,Washington-Moody,Travel,2023,April,Thursday,49
522847,Gary,Williams,F,1972-10-27,14.81,2023-08-20,Peterson Group,Restaurant,2023,August,Sunday,50
